label,h,d,h_prime,k,a,w,l,swn,mmax,security,size,keygen_C,sign_C,verify_C,verify_worst_C,c_per_byte,c_per_byte_worst
w=256,40,5,8,10,18,256,18,0,0,128.0,5136,1181694.0,16394218.0,11961.0,22161.0,2.3288551401869158,4.314836448598131
w=256,40,5,8,19,9,256,18,0,0,128.0,5136,1181694.0,5947354.0,11954.0,22154.0,2.327492211838006,4.313473520249222
w=256,42,2,21,22,10,256,18,0,0,128.0,5136,9680453630.0,19360997339.0,5157.0,9237.0,1.004088785046729,1.798481308411215
w=256,42,3,14,14,15,256,18,0,0,128.0,5136,75628542.0,228720615.0,7428.0,13548.0,1.4462616822429906,2.6378504672897196
w=256,42,3,14,16,13,256,18,0,0,128.0,5136,75628542.0,227409891.0,7426.0,13546.0,1.445872274143302,2.637461059190031
w=256,42,6,7,10,16,256,18,0,0,128.0,5136,590846.0,6166504.0,14226.0,26466.0,2.7698598130841123,5.15303738317757
w=256,42,6,7,17,9,256,18,0,0,128.0,5136,590846.0,3579867.0,14220.0,26460.0,2.7686915887850465,5.151869158878505
w=256,42,7,6,8,18,256,18,0,0,128.0,5136,295422.0,10456553.0,16492.0,30772.0,3.2110591900311527,5.991433021806854
w=256,44,2,22,12,19,256,18,0,0,128.0,5136,19360907262.0,38746980332.0,5164.0,9244.0,1.0054517133956387,1.7998442367601246
w=256,44,2,22,15,15,256,18,0,0,128.0,5136,19360907262.0,38723780583.0,5162.0,9242.0,1.0050623052959502,1.7994548286604362
w=256,44,2,22,16,14,256,18,0,0,128.0,5136,19360907262.0,38722863077.0,5161.0,9241.0,1.004867601246106,1.799260124610592
w=256,44,2,22,20,11,256,18,0,0,128.0,5136,19360907262.0,38721978334.0,5158.0,9238.0,1.0042834890965733,1.7986760124610592
w=256,44,2,22,24,9,256,18,0,0,128.0,5136,19360907262.0,38721863639.0,5155.0,9235.0,1.0036993769470406,1.7980919003115265
w=256,44,4,11,12,16,256,18,0,0,128.0,5136,9453566.0,40959976.0,9694.0,17854.0,1.8874610591900312,3.476246105919003
w=256,44,4,11,17,11,256,18,0,0,128.0,5136,9453566.0,37953503.0,9690.0,17850.0,1.8866822429906542,3.475467289719626
w=256,45,3,15,13,16,256,18,0,0,128.0,5136,151257086.0,457179112.0,7428.0,13548.0,1.4462616822429906,2.6378504672897196
w=256,45,3,15,17,12,256,18,0,0,128.0,5136,151257086.0,454049761.0,7425.0,13545.0,1.4456775700934579,2.637266355140187
w=256,46,2,23,14,16,256,18,0,0,128.0,5136,38721814526.0,77447299049.0,5163.0,9243.0,1.0052570093457944,1.7996495327102804
w=256,46,2,23,17,13,256,18,0,0,128.0,5136,38721814526.0,77444186083.0,5160.0,9240.0,1.0046728971962617,1.7990654205607477
w=256,48,4,12,10,19,256,18,0,0,128.0,5136,18907134.0,96600044.0,9696.0,17856.0,1.8878504672897196,3.4766355140186915
w=256,48,4,12,20,9,256,18,0,0,128.0,5136,18907134.0,75669466.0,9688.0,17848.0,1.8862928348909658,3.4750778816199377
w=256,50,2,25,13,17,256,18,0,0,128.0,5136,154887258110.0,309781331946.0,5163.0,9243.0,1.0052570093457944,1.7996495327102804
w=256,50,2,25,18,12,256,18,0,0,128.0,5136,154887258110.0,309774811106.0,5160.0,9240.0,1.0046728971962617,1.7990654205607477
w=256,50,5,10,9,19,256,18,0,0,128.0,5136,4726782.0,42508267.0,11961.0,22161.0,2.3288551401869158,4.314836448598131
w=256,50,5,10,10,17,256,18,0,0,128.0,5136,4726782.0,28876778.0,11961.0,22161.0,2.3288551401869158,4.314836448598131
w=256,50,5,10,12,14,256,18,0,0,128.0,5136,4726782.0,24420326.0,11959.0,22159.0,2.3284657320872273,4.314447040498442
w=256,50,5,10,15,11,256,18,0,0,128.0,5136,4726782.0,23756769.0,11957.0,22157.0,2.328076323987539,4.314057632398754
w=256,50,5,10,18,9,256,18,0,0,128.0,5136,4726782.0,23670748.0,11955.0,22155.0,2.3276869158878504,4.313668224299065
w=256,50,5,10,20,8,256,18,0,0,128.0,5136,4726782.0,23654360.0,11953.0,22153.0,2.327297507788162,4.313278816199377
w=16,42,2,21,11,18,16,35,0,0,128.0,5152,1199570942.0,2410676206.0,1041.0,1537.0,0.20205745341614906,0.2983307453416149
w=16,42,2,21,19,10,16,35,0,0,128.0,5152,1199570942.0,2399219680.0,1035.0,1531.0,0.20089285714285715,0.297166149068323
w=16,44,2,22,23,8,16,35,0,0,128.0,5152,2399141886.0,4798307289.0,1032.0,1528.0,0.20031055900621117,0.296583850931677
w=16,45,3,15,9,18,16,35,0,0,128.0,5152,18743294.0,65667055.0,1244.0,1988.0,0.24145962732919254,0.3858695652173913
w=16,45,3,15,19,8,16,35,0,0,128.0,5152,18743294.0,56249310.0,1237.0,1981.0,0.24010093167701863,0.3845108695652174
w=16,48,3,16,8,20,16,35,0,0,128.0,5152,37486590.0,146014193.0,1245.0,1989.0,0.24165372670807453,0.3860636645962733
w=16,48,3,16,12,13,16,35,0,0,128.0,5152,37486590.0,112852970.0,1242.0,1986.0,0.24107142857142858,0.38548136645962733
w=16,48,3,16,14,11,16,35,0,0,128.0,5152,37486590.0,112574439.0,1241.0,1985.0,0.2408773291925466,0.38528726708074534
w=16,48,4,12,7,18,16,35,0,0,128.0,5152,2342910.0,16711665.0,1448.0,2440.0,0.281055900621118,0.47360248447204967
w=32,40,2,20,15,14,32,28,0,0,128.0,5152,950009854.0,1901002727.0,1406.0,2212.0,0.27290372670807456,0.42934782608695654
w=32,40,4,10,13,12,32,28,0,0,128.0,5152,927742.0,3923942.0,2179.0,3791.0,0.42294254658385094,0.7358307453416149
w=32,42,3,14,13,14,32,28,0,0,128.0,5152,14843902.0,45383656.0,1793.0,3002.0,0.3480201863354037,0.5826863354037267
w=32,42,3,14,15,12,32,28,0,0,128.0,5152,14843902.0,44777445.0,1792.0,3001.0,0.34782608695652173,0.5824922360248447
w=32,44,2,22,13,16,32,28,0,0,128.0,5152,3800039422.0,7603486698.0,1407.0,2213.0,0.27309782608695654,0.4295419254658385
w=32,44,2,22,17,12,32,28,0,0,128.0,5152,3800039422.0,7600357347.0,1404.0,2210.0,0.27251552795031053,0.42895962732919257
w=32,44,4,11,11,14,32,28,0,0,128.0,5152,1855486.0,8142826.0,2181.0,3793.0,0.4233307453416149,0.7362189440993789
w=32,44,4,11,15,10,32,28,0,0,128.0,5152,1855486.0,7483363.0,2178.0,3790.0,0.42274844720496896,0.7356366459627329
w=32,45,3,15,12,15,32,28,0,0,128.0,5152,29687806.0,90636266.0,1794.0,3003.0,0.3482142857142857,0.5828804347826086
w=32,45,3,15,16,11,32,28,0,0,128.0,5152,29687806.0,89194467.0,1791.0,3000.0,0.34763198757763975,0.5822981366459627
w=32,45,5,9,8,16,32,28,0,0,128.0,5152,463870.0,4416493.0,2569.0,4584.0,0.4986413043478261,0.889751552795031
w=32,48,3,16,9,20,32,28,0,0,128.0,5152,59375614.0,215875567.0,1796.0,3005.0,0.34860248447204967,0.5832686335403726
w=32,48,3,16,21,8,32,28,0,0,128.0,5152,59375614.0,178148314.0,1787.0,2996.0,0.3468555900621118,0.5815217391304348
w=256,40,4,10,11,18,256,18,0,0,128.0,5152,4726782.0,30441450.0,9697.0,17857.0,1.8821816770186335,3.4660326086956523
w=256,40,4,10,19,10,256,18,0,0,128.0,5152,4726782.0,18984924.0,9691.0,17851.0,1.8810170807453417,3.46486801242236
w=256,42,3,14,15,14,256,18,0,0,128.0,5152,75628542.0,227868645.0,7429.0,13549.0,1.4419642857142858,2.6298524844720497
w=256,42,6,7,9,18,256,18,0,0,128.0,5152,590846.0,12982249.0,14228.0,26468.0,2.7616459627329193,5.137422360248447
w=256,42,7,6,9,16,256,18,0,0,128.0,5152,295422.0,4427239.0,16493.0,30773.0,3.2012810559006213,5.973020186335404
w=256,48,6,8,11,14,256,18,0,0,128.0,5152,1181694.0,7811046.0,14227.0,26467.0,2.7614518633540373,5.137228260869565
w=256,48,6,8,15,10,256,18,0,0,128.0,5152,1181694.0,7151583.0,14224.0,26464.0,2.760869565217391,5.136645962732919
w=16,42,2,21,10,20,16,35,0,0,128.0,5168,1199570942.0,2441084912.0,1044.0,1540.0,0.2020123839009288,0.2979876160990712
w=16,42,2,21,14,14,16,35,0,0,128.0,5168,1199570942.0,2400059369.0,1041.0,1537.0,0.20143188854489164,0.29740712074303405
w=16,42,2,21,15,13,16,35,0,0,128.0,5168,1199570942.0,2399633383.0,1040.0,1536.0,0.20123839009287925,0.29721362229102166
w=16,42,2,21,21,9,16,35,0,0,128.0,5168,1199570942.0,2399184860.0,1035.0,1531.0,0.20027089783281735,0.29624613003095973
w=16,44,2,22,13,15,16,35,0,0,128.0,5168,2399141886.0,4799987690.0,1041.0,1537.0,0.20143188854489164,0.29740712074303405
w=16,44,2,22,16,12,16,35,0,0,128.0,5168,2399141886.0,4798545893.0,1039.0,1535.0,0.20104489164086686,0.2970201238390093
w=16,48,2,24,12,16,16,35,0,0,128.0,5168,9596567550.0,19196280812.0,1042.0,1538.0,0.20162538699690402,0.29760061919504643
w=16,48,2,24,17,11,16,35,0,0,128.0,5168,9596567550.0,19193274339.0,1038.0,1534.0,0.20085139318885448,0.2968266253869969
w=16,48,3,16,13,12,16,35,0,0,128.0,5168,37486590.0,112672744.0,1243.0,1987.0,0.2405185758513932,0.3844814241486068
w=32,40,4,10,10,16,32,28,0,0,128.0,5168,927742.0,6332396.0,2184.0,3796.0,0.42260061919504643,0.7345201238390093
w=32,42,2,21,14,15,32,28,0,0,128.0,5168,1900019710.0,3801874409.0,1409.0,2215.0,0.2726393188854489,0.42859907120743035
w=32,42,2,21,16,13,32,28,0,0,128.0,5168,1900019710.0,3800563685.0,1407.0,2213.0,0.27225232198142413,0.4282120743034056
w=32,42,3,14,14,13,32,28,0,0,128.0,5168,14843902.0,44990439.0,1795.0,3004.0,0.3473297213622291,0.5812693498452013
w=32,46,2,23,11,19,32,28,0,0,128.0,5168,7600078846.0,15223226350.0,1411.0,2217.0,0.2730263157894737,0.4289860681114551
w=32,46,2,23,20,10,32,28,0,0,128.0,5168,7600078846.0,15200239582.0,1404.0,2210.0,0.27167182662538697,0.4276315789473684
w=32,46,2,23,22,9,32,28,0,0,128.0,5168,7600078846.0,15200202715.0,1403.0,2209.0,0.27147832817337464,0.42743808049535603
w=32,48,3,16,10,18,32,28,0,0,128.0,5168,59375614.0,188612590.0,1798.0,3007.0,0.3479102167182663,0.5818498452012384
w=32,48,3,16,19,9,32,28,0,0,128.0,5168,59375614.0,178165726.0,1791.0,3000.0,0.34655572755417957,0.5804953560371517
w=32,48,4,12,9,17,32,28,0,0,128.0,5168,3710974.0,19562477.0,2184.0,3796.0,0.42260061919504643,0.7345201238390093
w=32,48,4,12,18,8,32,28,0,0,128.0,5168,3710974.0,14862302.0,2178.0,3790.0,0.4214396284829721,0.733359133126935
w=32,50,2,25,12,17,32,28,0,0,128.0,5168,30400315390.0,60806922220.0,1410.0,2216.0,0.2728328173374613,0.42879256965944273
w=32,50,2,25,18,11,32,28,0,0,128.0,5168,30400315390.0,60800778210.0,1406.0,2212.0,0.27205882352941174,0.4280185758513932
w=32,50,2,25,24,8,32,28,0,0,128.0,5168,30400315390.0,60800655319.0,1401.0,2207.0,0.27109133126934987,0.42705108359133126
w=32,50,5,10,11,11,32,28,0,0,128.0,5168,927742.0,4728808.0,2569.0,4584.0,0.49709752321981426,0.8869969040247678
w=32,50,5,10,12,10,32,28,0,0,128.0,5168,927742.0,4687846.0,2568.0,4583.0,0.4969040247678019,0.8868034055727554
w=256,40,4,10,10,20,256,18,0,0,128.0,5168,4726782.0,60850156.0,9700.0,17860.0,1.8769349845201238,3.4558823529411766
w=256,40,4,10,14,14,256,18,0,0,128.0,5168,4726782.0,19824613.0,9697.0,17857.0,1.8763544891640866,3.4553018575851393
w=256,40,4,10,15,13,256,18,0,0,128.0,5168,4726782.0,19398627.0,9696.0,17856.0,1.8761609907120742,3.455108359133127
w=256,40,4,10,21,9,256,18,0,0,128.0,5168,4726782.0,18950104.0,9691.0,17851.0,1.8751934984520124,3.454140866873065
w=256,40,5,8,12,15,256,18,0,0,128.0,5168,1181694.0,7481318.0,11963.0,22163.0,2.3148219814241484,4.288506191950464
w=256,40,5,8,16,11,256,18,0,0,128.0,5168,1181694.0,6039519.0,11960.0,22160.0,2.3142414860681115,4.287925696594427
w=256,42,7,6,11,13,256,18,0,0,128.0,5168,295422.0,2428388.0,16494.0,30774.0,3.19156346749226,5.954721362229102
w=256,44,2,22,22,10,256,18,0,0,128.0,5168,19360907262.0,38721904603.0,5161.0,9241.0,0.9986455108359134,1.7881191950464397
w=256,45,5,9,11,16,256,18,0,0,128.0,5168,2363390.0,14700520.0,11964.0,22164.0,2.315015479876161,4.288699690402477
w=256,45,5,9,17,10,256,18,0,0,128.0,5168,2363390.0,11886557.0,11959.0,22159.0,2.314047987616099,4.287732198142415
w=256,46,2,23,12,19,256,18,0,0,128.0,5168,38721814526.0,77468794860.0,5168.0,9248.0,1.0,1.7894736842105263
w=256,46,2,23,15,15,256,18,0,0,128.0,5168,38721814526.0,77445595111.0,5166.0,9246.0,0.9996130030959752,1.7890866873065014
w=256,46,2,23,16,14,256,18,0,0,128.0,5168,38721814526.0,77444677605.0,5165.0,9245.0,0.9994195046439629,1.7888931888544892
w=256,46,2,23,20,11,256,18,0,0,128.0,5168,38721814526.0,77443792862.0,5162.0,9242.0,0.9988390092879257,1.7883126934984521
w=256,46,2,23,24,9,256,18,0,0,128.0,5168,38721814526.0,77443678167.0,5159.0,9239.0,0.9982585139318886,1.7877321981424148
w=256,48,2,24,14,16,256,18,0,0,128.0,5168,77443629054.0,154890928105.0,5167.0,9247.0,0.9998065015479877,1.7892801857585139
w=256,48,2,24,17,13,256,18,0,0,128.0,5168,77443629054.0,154887815139.0,5164.0,9244.0,0.9992260061919505,1.7886996904024768
w=256,48,3,16,11,19,256,18,0,0,128.0,5168,302514174.0,930611180.0,7434.0,13554.0,1.438467492260062,2.6226780185758516
w=256,48,3,16,20,10,256,18,0,0,128.0,5168,302514174.0,907624412.0,7427.0,13547.0,1.4371130030959753,2.6213235294117645
w=256,48,3,16,22,9,256,18,0,0,128.0,5168,302514174.0,907587545.0,7426.0,13546.0,1.436919504643963,2.6211300309597525
w=256,49,7,7,7,20,256,18,0,0,128.0,5168,590846.0,33496043.0,16497.0,30777.0,3.1921439628482973,5.955301857585139
w=256,50,5,10,13,13,256,18,0,0,128.0,5168,4726782.0,24059876.0,11962.0,22162.0,2.3146284829721364,4.288312693498452
w=256,50,5,10,14,12,256,18,0,0,128.0,5168,4726782.0,23863267.0,11962.0,22162.0,2.3146284829721364,4.288312693498452
w=16,42,3,14,11,15,16,35,0,0,128.0,5184,9371646.0,29556716.0,1247.0,1991.0,0.24054783950617284,0.38406635802469136
w=16,42,3,14,16,10,16,35,0,0,128.0,5184,9371646.0,28180451.0,1243.0,1987.0,0.23977623456790123,0.38329475308641975
w=16,44,2,22,11,18,16,35,0,0,128.0,5184,2399141886.0,4809818094.0,1045.0,1541.0,0.20158179012345678,0.2972608024691358
w=16,44,2,22,19,10,16,35,0,0,128.0,5184,2399141886.0,4798361568.0,1039.0,1535.0,0.20042438271604937,0.2961033950617284
w=16,46,2,23,23,8,16,35,0,0,128.0,5184,4798283774.0,9596591065.0,1036.0,1532.0,0.19984567901234568,0.29552469135802467
w=16,48,3,16,10,16,16,35,0,0,128.0,5184,37486590.0,115081198.0,1248.0,1992.0,0.24074074074074073,0.38425925925925924
w=16,48,3,16,17,9,16,35,0,0,128.0,5184,37486590.0,112494561.0,1242.0,1986.0,0.23958333333333334,0.38310185185185186
w=16,48,4,12,9,14,16,35,0,0,128.0,5184,2342910.0,9961453.0,1450.0,2442.0,0.2797067901234568,0.4710648148148148
w=32,40,4,10,9,18,32,28,0,0,128.0,5184,927742.0,13148141.0,2186.0,3798.0,0.4216820987654321,0.7326388888888888
w=32,42,2,21,15,14,32,28,0,0,128.0,5184,1900019710.0,3801022439.0,1410.0,2216.0,0.27199074074074076,0.42746913580246915
w=32,46,2,23,13,16,32,28,0,0,128.0,5184,7600078846.0,15203565546.0,1411.0,2217.0,0.27218364197530864,0.42766203703703703
w=32,46,2,23,17,12,32,28,0,0,128.0,5184,7600078846.0,15200436195.0,1408.0,2214.0,0.2716049382716049,0.4270833333333333
w=32,50,5,10,7,18,32,28,0,0,128.0,5184,927742.0,11978735.0,2574.0,4589.0,0.4965277777777778,0.8852237654320988
w=256,40,2,20,13,18,256,18,0,0,128.0,5184,4840226814.0,9694085098.0,5169.0,9249.0,0.9971064814814815,1.7841435185185186
w=256,40,2,20,19,12,256,18,0,0,128.0,5184,4840226814.0,9680764896.0,5165.0,9245.0,0.9963348765432098,1.7833719135802468
w=256,44,4,11,23,8,256,18,0,0,128.0,5184,9453566.0,37837781.0,9692.0,17852.0,1.8695987654320987,3.443672839506173
w=256,45,3,15,14,15,256,18,0,0,128.0,5184,151257086.0,455606247.0,7434.0,13554.0,1.4340277777777777,2.6145833333333335
w=256,45,3,15,16,13,256,18,0,0,128.0,5184,151257086.0,454295523.0,7432.0,13552.0,1.433641975308642,2.6141975308641974
w=256,48,3,16,13,16,256,18,0,0,128.0,5184,302514174.0,910950376.0,7434.0,13554.0,1.4340277777777777,2.6145833333333335
w=256,48,3,16,17,12,256,18,0,0,128.0,5184,302514174.0,907821025.0,7431.0,13551.0,1.4334490740740742,2.6140046296296298
w=16,44,2,22,10,20,16,35,0,0,128.0,5200,2399141886.0,4840226800.0,1048.0,1544.0,0.20153846153846153,0.2969230769230769
w=16,44,2,22,14,14,16,35,0,0,128.0,5200,2399141886.0,4799201257.0,1045.0,1541.0,0.20096153846153847,0.29634615384615387
w=16,44,2,22,15,13,16,35,0,0,128.0,5200,2399141886.0,4798775271.0,1044.0,1540.0,0.20076923076923076,0.29615384615384616
w=16,44,2,22,21,9,16,35,0,0,128.0,5200,2399141886.0,4798326748.0,1039.0,1535.0,0.1998076923076923,0.2951923076923077
w=16,44,4,11,7,19,16,35,0,0,128.0,5200,1171454.0,19365873.0,1454.0,2446.0,0.2796153846153846,0.4703846153846154
w=16,46,2,23,13,15,16,35,0,0,128.0,5200,4798283774.0,9598271466.0,1045.0,1541.0,0.20096153846153847,0.29634615384615387
w=16,46,2,23,16,12,16,35,0,0,128.0,5200,4798283774.0,9596829669.0,1043.0,1539.0,0.20057692307692307,0.29596153846153844
w=16,48,3,16,9,18,16,35,0,0,128.0,5200,37486590.0,121896943.0,1250.0,1994.0,0.2403846153846154,0.38346153846153846
w=16,48,3,16,19,8,16,35,0,0,128.0,5200,37486590.0,112479198.0,1243.0,1987.0,0.23903846153846153,0.38211538461538463
w=16,48,4,12,8,16,16,35,0,0,128.0,5200,2342910.0,11468783.0,1453.0,2445.0,0.27942307692307694,0.4701923076923077
w=16,50,2,25,12,16,16,35,0,0,128.0,5200,19193135102.0,38389415916.0,1046.0,1542.0,0.20115384615384616,0.29653846153846153
w=16,50,2,25,17,11,16,35,0,0,128.0,5200,19193135102.0,38386409443.0,1042.0,1538.0,0.20038461538461538,0.2957692307692308
w=32,40,2,20,12,18,32,28,0,0,128.0,5200,950009854.0,1912602604.0,1414.0,2220.0,0.27192307692307693,0.4269230769230769
w=32,40,2,20,19,11,32,28,0,0,128.0,5200,950009854.0,1900175328.0,1409.0,2215.0,0.2709615384615385,0.42596153846153845
w=32,42,3,14,11,17,32,28,0,0,128.0,5200,14843902.0,50298860.0,1801.0,3010.0,0.34634615384615386,0.5788461538461539
w=32,42,3,14,18,10,32,28,0,0,128.0,5200,14843902.0,44605408.0,1796.0,3005.0,0.3453846153846154,0.5778846153846153
w=32,42,3,14,22,8,32,28,0,0,128.0,5200,14843902.0,44554201.0,1793.0,3002.0,0.3448076923076923,0.5773076923076923
w=32,44,2,22,14,15,32,28,0,0,128.0,5200,3800039422.0,7601913833.0,1413.0,2219.0,0.2717307692307692,0.42673076923076925
w=32,44,2,22,16,13,32,28,0,0,128.0,5200,3800039422.0,7600603109.0,1411.0,2217.0,0.27134615384615385,0.4263461538461538
w=32,44,4,11,8,20,32,28,0,0,128.0,5200,1855486.0,40976367.0,2189.0,3801.0,0.42096153846153844,0.7309615384615384
w=32,44,4,11,12,13,32,28,0,0,128.0,5200,1855486.0,7815144.0,2186.0,3798.0,0.4203846153846154,0.7303846153846154
w=32,44,4,11,14,11,32,28,0,0,128.0,5200,1855486.0,7536613.0,2185.0,3797.0,0.4201923076923077,0.7301923076923077
w=32,45,3,15,13,14,32,28,0,0,128.0,5200,29687806.0,89915368.0,1799.0,3008.0,0.3459615384615385,0.5784615384615385
w=32,45,3,15,15,12,32,28,0,0,128.0,5200,29687806.0,89309157.0,1798.0,3007.0,0.3457692307692308,0.5782692307692308
w=32,48,2,24,11,19,32,28,0,0,128.0,5200,15200157694.0,30423384046.0,1415.0,2221.0,0.2721153846153846,0.4271153846153846
w=32,48,2,24,20,10,32,28,0,0,128.0,5200,15200157694.0,30400397278.0,1408.0,2214.0,0.27076923076923076,0.4257692307692308
w=32,48,2,24,22,9,32,28,0,0,128.0,5200,15200157694.0,30400360411.0,1407.0,2213.0,0.2705769230769231,0.4255769230769231
w=32,48,3,16,12,15,32,28,0,0,128.0,5200,59375614.0,179699690.0,1800.0,3009.0,0.34615384615384615,0.5786538461538462
w=32,48,3,16,16,11,32,28,0,0,128.0,5200,59375614.0,178257891.0,1797.0,3006.0,0.34557692307692306,0.578076923076923
w=256,42,3,14,12,18,256,18,0,0,128.0,5200,75628542.0,239468522.0,7437.0,13557.0,1.4301923076923078,2.6071153846153847
w=256,42,3,14,19,11,256,18,0,0,128.0,5200,75628542.0,227041246.0,7432.0,13552.0,1.4292307692307693,2.606153846153846
w=256,42,7,6,12,12,256,18,0,0,128.0,5200,295422.0,2264546.0,16497.0,30777.0,3.1725,5.9186538461538465
w=256,42,7,6,13,11,256,18,0,0,128.0,5200,295422.0,2174432.0,16496.0,30776.0,3.1723076923076925,5.918461538461538
w=256,44,4,11,13,15,256,18,0,0,128.0,5200,9453566.0,39518182.0,9701.0,17861.0,1.865576923076923,3.4348076923076922
w=256,44,4,11,16,12,256,18,0,0,128.0,5200,9453566.0,38076385.0,9699.0,17859.0,1.8651923076923076,3.434423076923077
w=256,45,3,15,15,14,256,18,0,0,128.0,5200,151257086.0,454754277.0,7435.0,13555.0,1.4298076923076923,2.606730769230769
w=256,45,5,9,9,20,256,18,0,0,128.0,5200,2363390.0,49565675.0,11969.0,22169.0,2.3017307692307694,4.263269230769231
w=256,45,5,9,21,8,256,18,0,0,128.0,5200,2363390.0,11838422.0,11960.0,22160.0,2.3,4.2615384615384615
w=256,46,2,23,22,10,256,18,0,0,128.0,5200,38721814526.0,77443719131.0,5165.0,9245.0,0.9932692307692308,1.7778846153846153
w=256,48,2,24,12,19,256,18,0,0,128.0,5200,77443629054.0,154912423916.0,5172.0,9252.0,0.9946153846153846,1.7792307692307692
w=256,48,2,24,15,15,256,18,0,0,128.0,5200,77443629054.0,154889224167.0,5170.0,9250.0,0.9942307692307693,1.7788461538461537
w=256,48,2,24,16,14,256,18,0,0,128.0,5200,77443629054.0,154888306661.0,5169.0,9249.0,0.9940384615384615,1.7786538461538461
w=256,48,2,24,20,11,256,18,0,0,128.0,5200,77443629054.0,154887421918.0,5166.0,9246.0,0.9934615384615385,1.778076923076923
w=256,48,2,24,24,9,256,18,0,0,128.0,5200,77443629054.0,154887307223.0,5163.0,9243.0,0.9928846153846154,1.7775
w=256,48,4,12,12,16,256,18,0,0,128.0,5200,18907134.0,78774248.0,9702.0,17862.0,1.8657692307692308,3.435
w=256,48,4,12,17,11,256,18,0,0,128.0,5200,18907134.0,75767775.0,9698.0,17858.0,1.865,3.434230769230769
w=256,48,6,8,8,20,256,18,0,0,128.0,5200,1181694.0,40644587.0,14235.0,26475.0,2.7375,5.091346153846154
w=256,48,6,8,12,13,256,18,0,0,128.0,5200,1181694.0,7483364.0,14232.0,26472.0,2.736923076923077,5.090769230769231
w=256,48,6,8,14,11,256,18,0,0,128.0,5200,1181694.0,7204833.0,14231.0,26471.0,2.7367307692307694,5.090576923076923
w=256,50,2,25,14,16,256,18,0,0,128.0,5200,154887258110.0,309778186217.0,5171.0,9251.0,0.994423076923077,1.7790384615384616
w=256,50,2,25,17,13,256,18,0,0,128.0,5200,154887258110.0,309775073251.0,5168.0,9248.0,0.9938461538461538,1.7784615384615385
w=16,46,2,23,11,18,16,35,0,0,128.0,5216,4798283774.0,9608101870.0,1049.0,1545.0,0.20111196319018404,0.29620398773006135
w=16,46,2,23,19,10,16,35,0,0,128.0,5216,4798283774.0,9596645344.0,1043.0,1539.0,0.1999616564417178,0.29505368098159507
w=16,48,2,24,23,8,16,35,0,0,128.0,5216,9596567550.0,19193158617.0,1040.0,1536.0,0.19938650306748465,0.294478527607362
w=32,44,2,22,15,14,32,28,0,0,128.0,5216,3800039422.0,7601061863.0,1414.0,2220.0,0.27108895705521474,0.4256134969325153
w=32,44,4,11,13,12,32,28,0,0,128.0,5216,1855486.0,7634918.0,2187.0,3799.0,0.4192868098159509,0.7283358895705522
w=32,45,3,15,14,13,32,28,0,0,128.0,5216,29687806.0,89522151.0,1801.0,3010.0,0.34528374233128833,0.5770705521472392
w=32,45,5,9,7,19,32,28,0,0,128.0,5216,463870.0,16999407.0,2578.0,4593.0,0.4942484662576687,0.8805598159509203
w=32,45,5,9,10,13,32,28,0,0,128.0,5216,463870.0,2647018.0,2576.0,4591.0,0.4938650306748466,0.8801763803680982
w=32,48,2,24,13,16,32,28,0,0,128.0,5216,15200157694.0,30403723242.0,1415.0,2221.0,0.27128067484662577,0.4258052147239264
w=32,48,2,24,17,12,32,28,0,0,128.0,5216,15200157694.0,30400593891.0,1412.0,2218.0,0.27070552147239263,0.42523006134969327
w=32,48,4,12,11,14,32,28,0,0,128.0,5216,3710974.0,15564778.0,2189.0,3801.0,0.419670245398773,0.7287193251533742
w=32,48,4,12,15,10,32,28,0,0,128.0,5216,3710974.0,14905315.0,2186.0,3798.0,0.4190950920245399,0.7281441717791411
w=32,50,5,10,9,14,32,28,0,0,128.0,5216,927742.0,5228523.0,2576.0,4591.0,0.4938650306748466,0.8801763803680982
w=256,40,5,8,13,14,256,18,0,0,128.0,5216,1181694.0,6760420.0,11968.0,22168.0,2.294478527607362,4.25
w=256,40,5,8,15,12,256,18,0,0,128.0,5216,1181694.0,6154209.0,11967.0,22167.0,2.294286809815951,4.249808282208589
w=256,42,2,21,13,18,256,18,0,0,128.0,5216,9680453630.0,19374538730.0,5173.0,9253.0,0.9917561349693251,1.7739647239263803
w=256,42,2,21,19,12,256,18,0,0,128.0,5216,9680453630.0,19361218528.0,5169.0,9249.0,0.990989263803681,1.7731978527607362
w=256,44,4,11,11,18,256,18,0,0,128.0,5216,9453566.0,49348586.0,9705.0,17865.0,1.8606211656441718,3.425038343558282
w=256,44,4,11,19,10,256,18,0,0,128.0,5216,9453566.0,37892060.0,9699.0,17859.0,1.8594708588957056,3.423888036809816
w=256,45,5,9,10,18,256,18,0,0,128.0,5216,2363390.0,22302698.0,11971.0,22171.0,2.295053680981595,4.250575153374233
w=256,45,5,9,19,9,256,18,0,0,128.0,5216,2363390.0,11855834.0,11964.0,22164.0,2.293711656441718,4.249233128834356
w=256,48,6,8,13,12,256,18,0,0,128.0,5216,1181694.0,7303138.0,14233.0,26473.0,2.7287193251533743,5.0753450920245395
w=256,48,8,6,7,18,256,18,0,0,128.0,5216,295422.0,9703401.0,18768.0,35088.0,3.598159509202454,6.726993865030675
w=256,49,7,7,10,14,256,18,0,0,128.0,5216,590846.0,4791270.0,16501.0,30781.0,3.1635352760736195,5.901265337423313
